,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,luxLevel,motion,label
112,1518740182716,4.461333799999999,6.626500999999999,7.0012419999999995,33.8,44.2,176,57,54,45,14,7,1,1,0,0,0,0,0,0,0,0,355,-3.1835574,55.9446922,138.10000610351565,20.929000000000002,0,0,3
113,1518740191150,4.505839,6.719756599999999,9.328702999999999,34.0,44.5,174,52,45,30,11,7,4,2,0,1,0,0,0,0,0,0,326,-3.183539,55.944691799999994,144.5,20.908,0,0,3
114,1518740200233,5.613537,8.2338505,8.636531,34.0,44.5,220,71,62,38,22,6,5,0,0,0,0,0,0,0,0,0,424,-3.1835478,55.9446843,144.5,20.889,0,0,3
115,1518740208664,4.6898665,7.1290283,8.420796000000001,34.0,44.5,162,57,57,37,10,6,5,1,1,0,0,0,0,0,0,0,336,-3.1835556,55.944692,138.10000610351565,20.904,0,0,3
116,1518740217749,4.7784953,7.156111,7.6212444,34.0,44.5,207,54,46,37,9,17,5,0,0,0,0,0,0,0,0,0,375,-3.1835577,55.94469229999999,138.10000610351565,20.92,0,0,3
117,1518740226832,4.5615582,6.9320509999999995,7.804817,34.0,44.5,196,68,44,30,13,10,11,1,0,0,0,0,0,0,0,0,373,-3.1835449000000002,55.9446843,138.10000610351565,20.87,0,1,3
118,1518740235914,4.5328584,6.709031599999999,17.636387,34.0,44.5,189,59,54,30,10,10,5,1,0,0,0,0,1,0,0,0,359,-3.1835567000000005,55.9446921,138.10000610351565,20.904,0,0,3
119,1518740244998,4.6328316,6.843647,7.6481775999999995,34.0,44.5,177,63,50,37,9,10,1,3,0,0,0,0,0,0,0,0,350,-3.1835375,55.944692599999996,138.10000610351565,20.828000000000003,0,0,3
120,1518740254080,4.751526,7.225922,7.651038000000001,34.0,44.5,189,61,63,38,11,15,5,0,0,0,0,0,0,0,0,0,382,-3.1835582000000002,55.9446919,138.10000610351565,20.904,0,0,3
121,1518740263162,4.8289514,6.855964,7.1940312,34.0,44.5,208,62,57,40,12,4,1,1,0,0,0,0,0,0,0,0,385,-3.1835579,55.944691299999995,138.10000610351565,20.936,0,0,3
122,1518740272245,4.496951599999999,6.8418617,7.3362455,34.0,43.100002,168,61,60,31,22,9,3,1,0,0,0,0,0,0,0,0,355,-3.1835556,55.944691799999994,138.10000610351565,20.899,0,0,3
123,1518740281327,4.059031500000001,6.145205000000001,9.401939,34.0,43.100002,162,62,38,29,17,12,2,0,2,1,0,0,0,0,0,0,325,-3.1835592,55.9446917,138.10000610351565,20.913,0,0,3
124,1518740290410,4.792737000000001,7.7468786,8.706173,34.0,43.100002,186,50,68,45,11,19,7,2,0,0,0,0,0,0,0,0,388,-3.1835561,55.9446916,138.10000610351565,20.857,0,0,3
125,1518740300788,4.4338675,6.654681699999999,7.094780999999999,34.0,43.100002,188,54,55,36,7,12,6,0,0,0,0,0,0,0,0,0,358,-3.1835589,55.944692,138.10000610351565,20.918000000000003,0,0,3
